label,text
1,"Parses the command line arguments.

@param args the command line arguments
@return the results of parsing the command line arguments
@throws ParseException if the arguments are invalid[SEP]private CommandLine parseArgs(String[] args) throws ParseException {
        final CommandLineParser parser = new DefaultParser();
        final Options options = createCommandLineOptions();
        return parser.parse(options, args);
    }"
1,"Parses the NVD JSON file and inserts/updates data into the database.

@param file the NVD JSON file to parse
@throws UpdateException thrown if the file could not be read[SEP]public void parse(File file) throws UpdateException {
        LOGGER.debug(""Parsing "" + file.getName());
        try (InputStream fin = new FileInputStream(file);
                InputStream in = new GZIPInputStream(fin);
                InputStreamReader isr = new InputStreamReader(in, UTF_8);
                JsonReader reader = new JsonReader(isr)) {
            final Gson gson = new GsonBuilder().create();

            reader.beginObject();

            while (reader.hasNext() && !JsonToken.BEGIN_ARRAY.equals(reader.peek())) {
                reader.skipValue();
            }
            reader.beginArray();
            while (reader.hasNext()) {
                final DefCveItem cve = gson.fromJson(reader, DefCveItem.class);

                //cve.getCve().getCVEDataMeta().getSTATE();
                if (testCveCpeStartWithFilter(cve)) {
                    cveDB.updateVulnerability(cve);
                }
            }
        } catch (FileNotFoundException ex) {
            LOGGER.error(ex.getMessage());
            throw new UpdateException(""Unable to find the NVD CPE file, `"" + file + ""`, to parse"", ex);
        } catch (IOException ex) {
            LOGGER.error(""Error reading NVD JSON data: {}"", file);
            LOGGER.debug(""Error extracting the NVD JSON data from: "" + file.toString(), ex);
            throw new UpdateException(""Unable to find the NVD CPE file to parse"", ex);
        }
    }"
1,"legacy methods left for backwards compatibility[SEP]public void csv(String file) throws IOException {
        CsvWriteOptions options = CsvWriteOptions.builder(file).build();
        new CsvWriter().write(table, options);
    }"
0,"Get the {@code count(distinct this)} expression

@return count(distinct this)[SEP]public NumberExpression<Long> countDistinct() {
        if (countDistinct == null) {
            countDistinct = Expressions.numberOperation(Long.class, Ops.AggOps.COUNT_DISTINCT_AGG, mixin);
        }
        return countDistinct;
    }"
1,"Attempt to convert the specified value to epoch time. Git properties information
are known to be specified either as epoch time in seconds or using a specific date
format.
@param s the value to coerce to
@return the epoch time in milliseconds or the original value if it couldn't be
converted[SEP]private static String coerceToEpoch(String s) {
		Long epoch = parseEpochSecond(s);
		if (epoch != null) {
			return String.valueOf(epoch);
		}
		SimpleDateFormat format = new SimpleDateFormat(""yyyy-MM-dd'T'HH:mm:ssZ"");
		try {
			return String.valueOf(format.parse(s).getTime());
		}
		catch (ParseException ex) {
			return s;
		}
	}"
1,"Generate a server side cookie given the cookie value as the input.
@param str Input string token.
@return The generated cookie.
@throws UnsupportedEncodingException[SEP]private Cookie createCookie(String str) throws UnsupportedEncodingException {
    if (LOG.isDebugEnabled()) {
      LOG.debug(""Cookie name = "" + AUTH_COOKIE + "" value = "" + str);
    }
    Cookie cookie = new Cookie(AUTH_COOKIE, str);

    cookie.setMaxAge(cookieMaxAge);
    if (cookieDomain != null) {
      cookie.setDomain(cookieDomain);
    }
    if (cookiePath != null) {
      cookie.setPath(cookiePath);
    }
    cookie.setSecure(isCookieSecure);
    return cookie;
  }"
1,"Generate httponly cookie from HS2 cookie
@param cookie HS2 generated cookie
@return The httponly cookie[SEP]private static String getHttpOnlyCookieHeader(Cookie cookie) {
    NewCookie newCookie = new NewCookie(cookie.getName(), cookie.getValue(),
      cookie.getPath(), cookie.getDomain(), cookie.getVersion(),
      cookie.getComment(), cookie.getMaxAge(), cookie.getSecure());
    return newCookie + ""; HttpOnly"";
  }"
1,"Copies all files from source to target and sets executable flag. Paths might be on different systems.
@param sourcePath source path to copy from
@param targetPath target path to copy to
@param executable if target file should be executable
@throws IOException if the copy fails[SEP]public static void copy(Path sourcePath, Path targetPath, boolean executable) throws IOException {
		// we unwrap the file system to get raw streams without safety net
		FileSystem sFS = FileSystem.getUnguardedFileSystem(sourcePath.toUri());
		FileSystem tFS = FileSystem.getUnguardedFileSystem(targetPath.toUri());
		if (!tFS.exists(targetPath)) {
			if (sFS.getFileStatus(sourcePath).isDir()) {
				internalCopyDirectory(sourcePath, targetPath, executable, sFS, tFS);
			} else {
				internalCopyFile(sourcePath, targetPath, executable, sFS, tFS);
			}
		}
	}"
1,"Saves the configuration info to the disk.[SEP]public synchronized void save() {
        if (BulkChange.contains(this)) {
            return;
        }
        
        File file = getConfigFile();
        try {
            List<String> allSignatures = new ArrayList<>(whitelistSignaturesFromUserControlledList);
            blacklistSignaturesFromUserControlledList.stream()
                    .map(signature -> ""!"" + signature)
                    .forEach(allSignatures::add);
            
            FileUtils.writeLines(file, allSignatures);
        } catch (IOException e) {
            LOGGER.log(Level.WARNING, ""Failed to save "" + file.getAbsolutePath(), e);
        }
    }"
0,"Randomize server list using local IPv4 address hash as a seed.

@return a copy of the original list with elements in the random order[SEP]public static <T extends EurekaEndpoint> List<T> randomize(List<T> list) {
        List<T> randomList = new ArrayList<>(list);
        if (randomList.size() < 2) {
            return randomList;
        }
        Random random = new Random(LOCAL_IPV4_ADDRESS.hashCode());
        int last = randomList.size() - 1;
        for (int i = 0; i < last; i++) {
            int pos = random.nextInt(randomList.size() - i);
            if (pos != i) {
                Collections.swap(randomList, i, pos);
            }
        }
        return randomList;
    }"
1,"Decompress an input stream from a file, based on the filename.[SEP]public static InputStream decompress(final InputStream in, final String fileName) throws IOException
  {
    if (fileName.endsWith(GZ_SUFFIX)) {
      return gzipInputStream(in);
    } else if (fileName.endsWith(BZ2_SUFFIX)) {
      return new BZip2CompressorInputStream(in, true);
    } else if (fileName.endsWith(XZ_SUFFIX)) {
      return new XZCompressorInputStream(in, true);
    } else if (fileName.endsWith(SNAPPY_SUFFIX)) {
      return new FramedSnappyCompressorInputStream(in);
    } else if (fileName.endsWith(ZSTD_SUFFIX)) {
      return new ZstdCompressorInputStream(in);
    } else if (fileName.endsWith(ZIP_SUFFIX)) {
      // This reads the first file in the archive.
      final ZipInputStream zipIn = new ZipInputStream(in, StandardCharsets.UTF_8);
      try {
        final ZipEntry nextEntry = zipIn.getNextEntry();
        if (nextEntry == null) {
          zipIn.close();

          // No files in the archive - return an empty stream.
          return new ByteArrayInputStream(new byte[0]);
        }
        return zipIn;
      }
      catch (IOException e) {
        try {
          zipIn.close();
        }
        catch (IOException e2) {
          e.addSuppressed(e2);
        }
        throw e;
      }
    } else {
      return in;
    }
  }"
0,"Save distribution statistics to the file system

@param meanFile file to contain the means
@param stdFile  file to contain the standard deviations[SEP]public void save(@NonNull File meanFile, @NonNull File stdFile) throws IOException {
        Nd4j.saveBinary(getMean(), meanFile);
        Nd4j.saveBinary(getStd(), stdFile);
    }"
0,"Score the given multi layer network
@param model the model to score
@param testSet the test set
@param regressionValue the regression function to use
@return the score from the given test set[SEP]public static double score(MultiLayerNetwork model, DataSetIterator testSet, RegressionValue regressionValue) {
        RegressionEvaluation eval = model.evaluateRegression(testSet);
        return getScoreFromRegressionEval(eval, regressionValue);
    }"
1,"This method takes a string as input reverses it and returns the result

@param in the string to be reversed
@return the reversed string[SEP]private static String reverseString(String in) {
        StringBuilder out = new StringBuilder(in).reverse();
        return out.toString();
    }"
1,"Parse the command line entry.
@param cl commandLine
@param args args passed in
@return commandLine[SEP]CommandLine parse(DefaultCommandLine cl, String[] args) {
        parseInternal(cl, args, true);
        return cl;
    }"
1,"Returns normalized score, with 0.0 meaning no similarity at all,
and 1.0 meaning full equality.[SEP]public static double similarity(String s1, String s2) {
    if (s1.equals(s2))
      return 1.0;

    // ensure that s1 is shorter than or same length as s2
    if (s1.length() > s2.length()) {
      String tmp = s2;
      s2 = s1;
      s1 = tmp;
    }
    /*
     * this list of Boolean values is used for avoiding duplicated count of
     * common characters in S2
     */
    List<Boolean> isCommonCharInS2 = new ArrayList<Boolean>();
    for (int i=0; i<s2.length(); i++) {
      isCommonCharInS2.add(false);
    }

    // (1) find the number of characters the two strings have in common.
    // note that matching characters can only be half the length of the
    // longer string apart.
    int maxdist = (int) Math.floor(s2.length() / 2) ;
    int c = 0; // count of common characters
    int t = 0; // count of transpositions
    int prevpos = -1;
    for (int ix = 0; ix < s1.length(); ix++) {
      char ch = s1.charAt(ix);

      // now try to find it in s2
      for (int ix2 = Math.max(0, ix - maxdist);
           ix2 < Math.min(s2.length(), ix + maxdist);
           ix2++) {
        if (ch == s2.charAt(ix2) && !isCommonCharInS2.get(ix2)) {
          c++; // we found a common character
          isCommonCharInS2.set(ix2, true);
          if (prevpos != -1 && ix2 < prevpos)
            t++; // moved back before earlier
          prevpos = ix2;
          break;
        }
      }
    }

    // we don't divide t by 2 because as far as we can tell, the above
    // code counts transpositions directly.

    // System.out.println(""c: "" + c);
    // System.out.println(""t: "" + t);
    // System.out.println(""c/m: "" + (c / (double) s1.length()));
    // System.out.println(""c/n: "" + (c / (double) s2.length()));
    // System.out.println(""(c-t)/c: "" + ((c - t) / (double) c));

    // we might have to give up right here
    if (c == 0)
      return 0.0;

    // first compute the score
    double score = ((c / (double) s1.length()) +
            (c / (double) s2.length()) +
            ((c - t) / (double) c)) / 3.0;

    // (2) common prefix modification
    int p = 0; // length of prefix
    int last = Math.min(4, s1.length());
    for (; p < last && s1.charAt(p) == s2.charAt(p); p++)
      ;

    score = score + ((p * (1 - score)) / 10);

    // (3) longer string adjustment
    // I'm confused about this part. Winkler's original source code includes
    // it, and Yancey's 2005 paper describes it. However, Winkler's list of
    // test cases in his 2006 paper does not include this modification. So
    // is this part of Jaro-Winkler, or is it not? Hard to say.
    //
    //   if (s1.length() >= 5 && // both strings at least 5 characters long
    //       c - p >= 2 && // at least two common characters besides prefix
    //       c - p >= ((s1.length() - p) / 2)) // fairly rich in common chars
    //     {
    //     System.out.println(""ADJUSTED!"");
    //     score = score + ((1 - score) * ((c - (p + 1)) /
    //                                     ((double) ((s1.length() + s2.length())
    //                                                - (2 * (p - 1))))));
    // }

    // (4) similar characters adjustment
    // the same holds for this as for (3) above.

    return score;
  }"
0,"Filter the file rules

@param file
@param recursive
@return[SEP]private File[] accept(File file, final boolean recursive) {
        // Custom filtering rules If you can loop (include subdirectories) or is the end of the file. Class (compiled java class file)
        return file.listFiles(file1 -> (recursive && file1.isDirectory()) || (file1.getName().endsWith("".class"")));
    }"
1,"Replace HTML entities
@param content Content
@param map Map
@return Replaced content[SEP]public static String replaceHtmlEntities(String content, Map<String, Character> map) {
    
    for (Entry<String, Character> entry : escapeStrings.entrySet()) {
      
      if (content.indexOf(entry.getKey()) != -1) {
        content = content.replace(entry.getKey(), String.valueOf(entry.getValue()));
      }
      
    }
    
    return content;
  }"
0,"Sets the working directory.

@param dir The directory
@throws IOException If the directory does not exist or cannot be written/read[SEP]public void setWorkDir(String dir) throws IOException
    {
        File workDir = new File(dir);

        if (!workDir.exists() || !workDir.canWrite() || !workDir.canRead())
        {
            throw new IOException(""Cannot access directory ""+dir);
        }
        _workDir = workDir;
    }"
1,"A simpler form of command line argument parsing.
Dan thinks this is highly superior to the overly complexified code that
comes before it.
Parses command line arguments into a Map. Arguments of the form
-flag1 arg1 -flag2 -flag3 arg3
will be parsed so that the flag is a key in the Map (including the hyphen)
and the
optional argument will be its value (if present).

@return A Map from keys to possible values (String or null)[SEP]@SuppressWarnings(""unchecked"")
  public static Map<String, String> parseCommandLineArguments(String[] args) {
    return (Map)parseCommandLineArguments(args, false);
  }"
0,"Assuming that c has a total count < 1, returns a new Distribution using the counts in c as probabilities.
If c has a total count > 1, returns a normalized distribution with no remaining mass.[SEP]public static <E> Distribution<E> getDistributionFromPartiallySpecifiedCounter(Counter<E> c, int numKeys){
    Distribution<E> d;
    double total = c.totalCount();
    if (total >= 1.0){
      d = getDistribution(c);
      d.numberOfKeys = numKeys;
    } else {
      d = new Distribution<E>();
      d.numberOfKeys = numKeys;
      d.counter = c;
      d.reservedMass = 1.0 - total;
    }
    return d;
  }"
1,"Copy a file.

@param in input file.
@param out output file.
@throws IOException on error.[SEP]public final void fileCopy(File in, File out) throws IOException {
		assert in != null;
		assert out != null;
		getLog().debug(""Copying file: "" + in.toString() + "" into "" + out.toString()); //$NON-NLS-1$ //$NON-NLS-2$
		try (FileInputStream fis = new FileInputStream(in)) {
			try (FileChannel inChannel = fis.getChannel()) {
				try (FileOutputStream fos = new FileOutputStream(out)) {
					try (FileChannel outChannel = fos.getChannel()) {
						inChannel.transferTo(0, inChannel.size(), outChannel);
					}
				}
			}
		} finally {
			getBuildContext().refresh(out);
		}
	}"
0,"Check if there is a valid HTML tag here. This method also transforms auto
links and mailto auto links.

@param out
The StringBuilder to write to.
@param in
Input String.
@param nStart
Starting position.
@return The new position or -1 if nothing valid has been found.[SEP]private int _checkInlineHtml (final MarkdownHCStack out, final String in, final int nStart)
  {
    final StringBuilder aTmp = new StringBuilder ();

    // Check for auto links
    aTmp.setLength (0);
    int nPos = MarkdownHelper.readUntil (aTmp, in, nStart + 1, ':', ' ', '>', '\n');
    if (nPos != -1 && in.charAt (nPos) == ':' && MarkdownHTML.isLinkPrefix (aTmp.toString ()))
    {
      nPos = MarkdownHelper.readUntil (aTmp, in, nPos, '>');
      if (nPos != -1)
      {
        final String sLink = aTmp.toString ();
        final HCA aLink = m_aConfig.getDecorator ().openLink (out);
        aLink.setHref (new SimpleURL (sLink)).addChild (sLink);
        m_aConfig.getDecorator ().closeLink (out);
        return nPos;
      }
    }

    // Check for mailto or address auto link
    aTmp.setLength (0);
    nPos = MarkdownHelper.readUntil (aTmp, in, nStart + 1, '@', ' ', '>', '\n');
    if (nPos != -1 && in.charAt (nPos) == '@')
    {
      nPos = MarkdownHelper.readUntil (aTmp, in, nPos, '>');
      if (nPos != -1)
      {
        final String sLink = aTmp.toString ();
        final HCA aLink = m_aConfig.getDecorator ().openLink (out);
        if (sLink.startsWith (""@""))
        {
          // address auto links
          final String sAddress = sLink.substring (1);
          final ISimpleURL aUrl = new SimpleURL (""https://maps.google.com/maps"").add (""q"", sAddress);
          aLink.setHref (aUrl).addChild (sAddress);
        }
        else
        {
          // mailto auto links
          aLink.setHref (new SimpleURL (""mailto:"" + sLink)).addChild (sLink);
        }
        m_aConfig.getDecorator ().closeLink (out);
        return nPos;
      }
    }

    // Check for inline html
    if (nStart + 2 < in.length ())
    {
      nPos = nStart;
      if (nStart + 3 < in.length () &&
          in.charAt (nStart + 1) == '!' &&
          in.charAt (nStart + 2) == '-' &&
          in.charAt (nStart + 3) == '-')
      {
        nPos = nStart + 4;
        final int nCommentStartPos = nPos;
        while (true)
        {
          while (nPos < in.length () && in.charAt (nPos) != '-')
            nPos++;

          if (nPos == in.length ())
          {
            // FIXME End of line in comment
            return -1;
          }
          if (nPos + 2 < in.length () && in.charAt (nPos + 1) == '-' && in.charAt (nPos + 2) == '>')
          {
            // XML comment inline
            out.append (new HCCommentNode (in.substring (nCommentStartPos, nPos)));
            return nPos + 2;
          }
          nPos++;
        }
      }

      aTmp.setLength (0);
      final int nNewPos = MarkdownHelper.readXMLElement (aTmp, in, nStart, m_aConfig.isSafeMode ());
      if (nNewPos != -1)
      {
        final String sElement = aTmp.toString ();
        if (sElement.endsWith (""/>""))
        {
          // Self closed tag - can be parsed
          final IMicroDocument aXML = MicroReader.readMicroXML (sElement);
          if (aXML == null)
            throw new MarkdownException (""Failed to parse XML: "" + sElement);
          // And use the root element
          out.append (new HCDOMWrapper (aXML.getDocumentElement ().detachFromParent ()));
        }
        else
          if (sElement.startsWith (""</""))
          {
            // Closing tag
            out.pop ();
          }
          else
          {
            // Opening tag - parse as self-closed tag and push to stack
            final String sParseCode = sElement.substring (0, sElement.length () - 1) + ""/>"";
            final IMicroDocument aXML = MicroReader.readMicroXML (sParseCode);
            if (aXML == null)
              throw new MarkdownException (""Failed to parse XML: "" + sParseCode);
            final IMicroElement eRoot = aXML.getDocumentElement ();

            // And use the root element
            final IHCElement <?> aHC = HCExtHelper.createHCElementFromName (eRoot.getTagName ());
            if (aHC == null)
              throw new MarkdownException (""Failed to get HC element: "" + eRoot.getTagName ());

            // Clone all attributes
            eRoot.forAllAttributes (aAttr -> aHC.customAttrs ().putIn (aAttr.getAttributeQName (),
                                                                       aAttr.getAttributeValue ()));

            if (aHC.getElement ().mayBeSelfClosed ())
            {
              // e.g. <hr />
              out.append (aHC);
            }
            else
            {
              // Push
              out.push (aHC);
            }
          }

        return nNewPos - 1;
      }
    }

    return -1;
  }"
0,"<p>getBodyHtml.</p>

@return a {@link java.lang.String} object.[SEP]@HtmlSafe
	public String getBodyHtml()
	{
		String body = execution.getResults().trim();

		return body.replaceAll(""<html>"", """").replaceAll(""</html>"", """");
	}"
1,"Filters the elements in the array.

@param <T> Class type of the elements in the array.
@param array array to filter.
@param filter {@link Filter} used to filter the array elements.
@return a new array of the array class component type containing only elements from the given array
accepted by the {@link Filter}.
@throws IllegalArgumentException if either the array or {@link Filter} are null.
@see #filterAndTransform(Object[], FilteringTransformer)
@see org.cp.elements.lang.Filter[SEP]@SuppressWarnings(""unchecked"")
  public static <T> T[] filter(T[] array, Filter<T> filter) {

    Assert.notNull(array, ""Array is required"");
    Assert.notNull(filter, ""Filter is required"");

    List<T> arrayList = stream(array).filter(filter::accept).collect(Collectors.toList());

    return arrayList.toArray((T[]) Array.newInstance(array.getClass().getComponentType(), arrayList.size()));
  }"
0,"Finds next match and returns the matched string
@param in
@param size
@return Matched string
@throws IOException
@throws SyntaxErrorException[SEP]public String find(PushbackReader in, int size) throws IOException, SyntaxErrorException
    {
        if (acceptEmpty)
        {
            throw new IllegalArgumentException(""using find for  '"" + expression + ""'  that accepts empty string"");
        }
        InputReader reader = Input.getInstance(in, size);
        int rc = find(reader);
        reader.release();
        if (rc == 1)
        {
            return reader.getString();
        }
        else
        {
            throw new SyntaxErrorException(""string matching  '"" + expression + ""'  not found"");
        }
    }"
1,"This method will concatenate one or more files
@param files files to concatenate
@param concatenatedFile concatenated output file[SEP]public static void concatenate(List<File> files, File concatenatedFile) {

        BufferedWriter writer;
        try {
            writer = new BufferedWriter(new OutputStreamWriter(new FileOutputStream(concatenatedFile.getAbsoluteFile(),
                    false), DataUtilDefaults.charSet));

            FileInputStream inputStream;
            for(File input : files) {
                inputStream = new FileInputStream(input);
                BufferedReader reader = new BufferedReader(new InputStreamReader(inputStream, ""UTF-8""));
                String line;
                while((line = reader.readLine()) != null) {
                    writer.write(line + DataUtilDefaults.lineTerminator);
                }
                inputStream.close();
            }
            writer.flush();
            writer.close();
        } catch (UnsupportedEncodingException e) {
            throw new DataUtilException(e);
        } catch (FileNotFoundException e) {
            throw new DataUtilException(e);
        } catch (IOException e) {
            throw new DataUtilException(e);
        }
    }"
0,"Encode the special characters in the string to its URL encoded representation.
@param str The string to encode
@return The encoded string[SEP]public static String urlEncode(String str)
    {
        String ret = str;

        try 
        {
            ret = URLEncoder.encode(str, ""UTF-8"");
        } 
        catch (UnsupportedEncodingException e) 
        {
            logger.severe(""Failed to encode value: ""+str);
        }

        return ret;
    }"
1,"Returns the beginning of the given day. <br/>
e.g: '2012-12-21 21:21:21' => '2012-12-21 00:00:00'

@param date date to be handled.
@return a new date is beginning of the given day.
@throws DateException[SEP]public static Date formatToStartOfDay(final Date date) {

    try {
      SimpleDateFormat dateFormat = buildDateFormat(DEFAULT_DATE_SIMPLE_PATTERN);
      String formattedDate = dateFormat.format(date);
      return dateFormat.parse(formattedDate);
    } catch (ParseException pe) {
      throw new DateException(""Unparseable date specified."", pe);
    }
  }"
0,"Use Jackson to convert Map to JSON string.

@param map Map to convert to json
@return json string
@throws MovieDbException exception[SEP]private String convertToJson(Map<String, ?> map) throws MovieDbException {
        try {
            return MAPPER.writeValueAsString(map);
        } catch (JsonProcessingException ex) {
            throw new MovieDbException(ApiExceptionType.MAPPING_FAILED, ""JSON conversion failed"", """", ex);
        }
    }"
0,"Returns the EncryptionMode object matching the String.

@param encryptionMode encryption mode

@return EncryptionMode object corresponding to encryption mode. Null if does not correspond to any mode.[SEP]public static EncryptionMode getEncryptionModeCipher(String encryptionMode) {
	if (encryptionMode==null) {
		return null;
	}
	switch (encryptionMode) {
		case ""agile"": return EncryptionMode.agile;
		case ""binaryRC4"": return EncryptionMode.binaryRC4;
		case ""cryptoAPI"": return EncryptionMode.cryptoAPI;
		case ""standard"": return EncryptionMode.standard;
		default:
			LOG.error(""Uknown enncryption mode \""""+encryptionMode+""\"""");
			break;
		//case ""xor"": return EncryptionMode.xor; // does not seem to be supported anymore
	}
	return null;
}"
1,"Gets the total elapsed time measured by the current instance, in nanoseconds.
1 Tick = 100 nanoseconds[SEP]public long getElapsedTicks() {
		long elapsed;
		if (running) {
			elapsed = (System.nanoTime() - startTime);
		} else {
			elapsed = (stopTime - startTime);
		}
		return elapsed / nsPerTick;
	}"
1,"Gets the total elapsed time measured by the current instance, in seconds.
10000000 Ticks = 1 second (1000 milliseconds)[SEP]public long getElapsedSeconds() {
		long elapsed;
		if (running) {
			elapsed = (System.nanoTime() - startTime);
		} else {
			elapsed = (stopTime - startTime);
		}
		return elapsed / nsPerSs;
	}"
1,"Gets the total elapsed time measured by the current instance, in minutes.
600000000 Ticks = 1 minute (60 seconds)[SEP]public long getElapsedMinutes() {
		long elapsed;
		if (running) {
			elapsed = (System.nanoTime() - startTime);
		} else {
			elapsed = (stopTime - startTime);
		}
		return elapsed / nsPerMm;
	}"
1,"Gets the total elapsed time measured by the current instance, in hours.
36000000000 Ticks = 1 hour (60 minutes)[SEP]public long getElapsedHours() {
		long elapsed;
		if (running) {
			elapsed = (System.nanoTime() - startTime);
		} else {
			elapsed = (stopTime - startTime);
		}
		return elapsed / nsPerHh;
	}"
1,"Extract the zipped ANNIS corpus files to an output directory.

@param outDir The ouput directory.
@param zip ZIP-file to extract.
@return A list of root directories where the tab-files are located if
found, null otherwise.[SEP]private List<File> unzipCorpus(File outDir, ZipFile zip)
  {
    List<File> rootDirs = new ArrayList<>();

    Enumeration<? extends ZipEntry> zipEnum = zip.entries();
    while (zipEnum.hasMoreElements())
    {
      ZipEntry e = zipEnum.nextElement();
      File outFile = new File(outDir, e.getName().replaceAll(""\\/"", ""/""));

      if (e.isDirectory())
      {
        if (!outFile.mkdirs())
        {
          log.warn(""Could not create output directory "" + outFile.
            getAbsolutePath());
        }
      } // end if directory
      else
      {
        if (""corpus.tab"".equals(outFile.getName()) || ""corpus.annis"".equals(
          outFile.getName()))
        {
          rootDirs.add(outFile.getParentFile());
        }

        if (!outFile.getParentFile().isDirectory())
        {
          if (!outFile.getParentFile().mkdirs())
          {
            {
              log.warn(
                ""Could not create output directory for file "" + outFile.
                getAbsolutePath());
            }
          }
        }
        try (FileOutputStream outStream = new FileOutputStream(outFile);)
        {

          ByteStreams.copy(zip.getInputStream(e), outStream);
        }
        catch (FileNotFoundException ex)
        {
          log.error(null, ex);
        }
        catch (IOException ex)
        {
          log.error(null, ex);
        }
      } // end else is file
    } // end for each entry in zip file

    return rootDirs;
  }"
1,"Connect to JDBC secured/not secured database

@param database database connection string
@param host     database host
@param port     database port
@param user     database user
@param password database password
@param ca       trusted certificate authorities (.crt)
@param crt:     server certificate
@param key:     server private key
@throws Exception exception     *[SEP]public void connectToPostgreSQLDatabase(String database, String host, String port, String user, String password, Boolean secure, String ca, String crt, String key) throws SQLException {

        if (port.startsWith(""["")) {
            port = port.substring(1, port.length() - 1);
        }
        if (!secure) {
            if (password == null) {
                password = ""stratio"";
            }
            try {
                myConnection = DriverManager.getConnection(""jdbc:postgresql://"" + host + "":"" + port + ""/"" + database, user, password);
            } catch (SQLException se) {
                // log the exception
                this.getLogger().error(se.getMessage());
                // re-throw the exception
                throw se;
            }

        } else {
            Properties props = new Properties();
            if (user != null) {
                props.setProperty(""user"", user);
            }
            if (ca != null) {
                props.setProperty(""sslrootcert"", ca);
            }
            if (crt != null) {
                props.setProperty(""sslcert"", crt);
            }
            if (key != null) {
                props.setProperty(""sslkey"", key);
            }
            props.setProperty(""password"", ""null"");
            props.setProperty(""ssl"", ""true"");
            props.setProperty(""sslmode"", ""verify-full"");


            try {
                myConnection = DriverManager.getConnection(""jdbc:postgresql://"" + host + "":"" + port + ""/"" + database, props);
            } catch (SQLException se) {
                // log the exception
                this.getLogger().error(se.getMessage());
                // re-throw the exception
                throw se;
            }

        }
    }"
1,"Get the current text from the clipboard.

@return Clipboard text or {@code null} if clipboard is empty or unavailable.[SEP]public static String getClipboardText(final Context context) {
        final ClipboardManager clipboard = (ClipboardManager) context.getSystemService(Context.CLIPBOARD_SERVICE);
        final ClipData clipData = clipboard.getPrimaryClip();
        if(clipData != null && clipData.getItemCount() > 0) {
            final CharSequence clipboardText = clipData.getItemAt(0).getText();
            if(clipboardText != null) {
                return clipboardText.toString();
            }
        }
        return null;
    }"
1,"Accept socket connection. May be overriden by derived class to create specialist
serversockets (eg SSL).

@param serverSocket
@param timeout The time to wait for a connection. Normally passed the ThreadPool maxIdleTime.
@return Accepted Socket[SEP]protected Socket acceptSocket(int timeout)
    {
        try
        {
            Socket s = null;

            if (_listen != null)
            {
                if (_soTimeOut != timeout)
                {
                    _soTimeOut = timeout;
                    _listen.setSoTimeout(_soTimeOut);
                }

                s = _listen.accept();

                try
                {
                    if (getMaxIdleTimeMs() >= 0) s.setSoTimeout(getMaxIdleTimeMs());
                    if (_lingerTimeSecs >= 0)
                        s.setSoLinger(true, _lingerTimeSecs);
                    else
                        s.setSoLinger(false, 0);
                }
                catch (Exception e)
                {
                    LogSupport.ignore(log, e);
                }
            }
            return s;
        }
        catch (java.net.SocketException e)
        {
            // TODO - this is caught and ignored due strange
            // exception from linux java1.2.v1a
            LogSupport.ignore(log, e);
        }
        catch (InterruptedIOException e)
        {
            LogSupport.ignore(log, e);
        }
        catch (IOException e)
        {
            log.warn(LogSupport.EXCEPTION, e);
        }
        return null;
    }"
1,"Get an InputStream for the decompressed file.

@return An InputStream, the type could be BZip2CompressorInputStream, or GzipCompressorInputStream depending on what type of file was initially supplied
@throws IOException IOException[SEP]InputStream getInputStream() throws IOException {
        switch (filetype) {
            case GZ:
                LOG.debug(""Decompressing .gz file"");
                return new GzipCompressorInputStream(new FileInputStream(compressedFile));
            case BZ2:
                LOG.debug(""Decompressing .bz2 file"");
                return new BZip2CompressorInputStream(new FileInputStream(compressedFile));
        }
        return null;
    }"
1,"Create transferable topic list in system clipboard.

@param cut true shows that remove topics after placing into clipboard
@param topics topics to be placed into clipboard, if there are successors
and ancestors then successors will be removed
@return true if topic array is not empty and operation completed
successfully, false otherwise
@since 1.3.1[SEP]public boolean copyTopicsToClipboard(final boolean cut, @Nonnull @MustNotContainNull final Topic... topics) {
    boolean result = false;

    if (this.lockIfNotDisposed()) {
      try {
        if (topics.length > 0) {
          final Clipboard clipboard = Toolkit.getDefaultToolkit().getSystemClipboard();
          clipboard.setContents(new MMDTopicsTransferable(topics), this);

          if (cut) {
            deleteTopics(true, ensureNoRootInArray(topics));
          }

          result = true;
        }
      } finally {
        this.unlock();
      }
    }

    return result;
  }"
0,"<p>Defensive programming technique to change a <code>null</code>
reference to an empty one.</p>
<p>
<p>This method returns an empty array for a <code>null</code> input array.</p>
<p>
<p>As a memory optimizing technique an empty array passed in will be overridden with
the empty <code>public static</code> references in this class.</p>

@param array the array to check for <code>null</code> or empty
@return the same array, <code>public static</code> empty array if <code>null</code> or empty input
@since 2.5[SEP]public static Long[] nullToEmpty(Long[] array) {
        if (array == null || array.length == 0) {
            return EMPTY_LONG_OBJECT_ARRAY;
        }
        return array;
    }"
