,summary,config,name,group,tag
24,"{'_runtime': 3.964143753051758, '_step': 20, '_timestamp': 1733918508.5809228, '_wandb': {'runtime': 2}, 'eval/accuracy': 0.42105263157894735, 'eval/f1_macro': 0.3792299177735611, 'eval/f1_micro': 0.42105263157894735, 'eval/f1_weighted': 0.3838385099370818, 'eval/loss': 1.966613707423251, 'eval/precision_macro': 0.45238095238095233, 'eval/precision_micro': 0.42105263157894735, 'eval/precision_weighted': 0.4511278195488721, 'eval/recall_macro': 0.4111111111111111, 'eval/recall_micro': 0.42105263157894735, 'eval/recall_weighted': 0.42105263157894735, 'split': 10, 'test/accuracy': 0.3968253968253968, 'test/f1_macro': 0.3772743331566861, 'test/f1_micro': 0.3968253968253968, 'test/f1_weighted': 0.40708776002893654, 'test/loss': 5.014377419453874, 'test/precision_macro': 0.4068061568061568, 'test/precision_micro': 0.3968253968253968, 'test/precision_weighted': 0.5204348855142505, 'test/recall_macro': 0.44047619047619047, 'test/recall_micro': 0.3968253968253968, 'test/recall_weighted': 0.3968253968253968}","{'n_neighbours': 9, 'trial.number': 2}",playful-eon-621,KNeighbours,"['TfIdf', 'preprocessed']"
25,"{'_runtime': 3.698824167251587, '_step': 20, '_timestamp': 1733918508.0388122, '_wandb': {'runtime': 2}, 'eval/accuracy': 0.30952380952380953, 'eval/f1_macro': 0.30515258735072975, 'eval/f1_micro': 0.30952380952380953, 'eval/f1_weighted': 0.3061677302499947, 'eval/loss': 1.3274168806523383, 'eval/precision_macro': 0.33333333333333337, 'eval/precision_micro': 0.30952380952380953, 'eval/precision_weighted': 0.3373015873015873, 'eval/recall_macro': 0.31136363636363634, 'eval/recall_micro': 0.30952380952380953, 'eval/recall_weighted': 0.30952380952380953, 'split': 10, 'test/accuracy': 0.23809523809523808, 'test/f1_macro': 0.17802236198462612, 'test/f1_micro': 0.23809523809523808, 'test/f1_weighted': 0.24096813195345693, 'test/loss': 2.514757272960699, 'test/precision_macro': 0.1861111111111111, 'test/precision_micro': 0.23809523809523808, 'test/precision_weighted': 0.2500881834215168, 'test/recall_macro': 0.17604638009049775, 'test/recall_micro': 0.23809523809523808, 'test/recall_weighted': 0.23809523809523808}","{'dt_criterion': 'entropy', 'dt_max_depth': 9, 'trial.number': 4, 'dt_min_samples_leaf': 40}",exalted-darkness-620,DecisionTree,"['BoW', 'preprocessed']"
26,"{'_runtime': 3.6761536598205566, '_step': 20, '_timestamp': 1733918515.3765786, '_wandb': {'runtime': 2}, 'eval/accuracy': 0.8, 'eval/f1_macro': 0.7776489533011273, 'eval/f1_micro': 0.8, 'eval/f1_weighted': 0.7816239040973341, 'eval/loss': 0.6533073157445851, 'eval/precision_macro': 0.8526785714285714, 'eval/precision_micro': 0.8, 'eval/precision_weighted': 0.8559523809523809, 'eval/recall_macro': 0.7973484848484848, 'eval/recall_micro': 0.8, 'eval/recall_weighted': 0.8, 'split': 10, 'test/accuracy': 0.3333333333333333, 'test/f1_macro': 0.33186705767350927, 'test/f1_micro': 0.3333333333333333, 'test/f1_weighted': 0.3438687954816987, 'test/loss': 5.3645338957109665, 'test/precision_macro': 0.3571937447227695, 'test/precision_micro': 0.3333333333333333, 'test/precision_weighted': 0.3836035610416416, 'test/recall_macro': 0.3327030812324929, 'test/recall_micro': 0.3333333333333333, 'test/recall_weighted': 0.3333333333333333}","{'smoothing': 0.5580846099922319, 'trial.number': 2}",swept-frost-622,Bernolli,"['TfIdf', 'preprocessed']"
27,"{'_runtime': 3.882003784179687, '_step': 20, '_timestamp': 1733918516.7010658, '_wandb': {'runtime': 3}, 'eval/accuracy': 0.8863636363636364, 'eval/f1_macro': 0.8756372549019608, 'eval/f1_micro': 0.8863636363636364, 'eval/f1_weighted': 0.8756372549019609, 'eval/loss': 0.8008366429980448, 'eval/precision_macro': 0.907967032967033, 'eval/precision_micro': 0.8863636363636364, 'eval/precision_weighted': 0.9079670329670328, 'eval/recall_macro': 0.8863636363636364, 'eval/recall_micro': 0.8863636363636364, 'eval/recall_weighted': 0.8863636363636364, 'split': 10, 'test/accuracy': 0.42857142857142855, 'test/f1_macro': 0.4057519851185518, 'test/f1_micro': 0.42857142857142855, 'test/f1_weighted': 0.4196490819845808, 'test/loss': 1.2764333049871948, 'test/precision_macro': 0.40840909090909094, 'test/precision_micro': 0.42857142857142855, 'test/precision_weighted': 0.4191245791245791, 'test/recall_macro': 0.41071428571428575, 'test/recall_micro': 0.42857142857142855, 'test/recall_weighted': 0.42857142857142855}",{'trial.number': 0},woven-hill-623,LogisticRegression,"['TfIdf', 'preprocessed']"
28,"{'_runtime': 3.93994665145874, '_step': 20, '_timestamp': 1733918516.8721447, '_wandb': {'runtime': 2}, 'eval/accuracy': 0.47368421052631576, 'eval/f1_macro': 0.44009304871373833, 'eval/f1_micro': 0.47368421052631576, 'eval/f1_weighted': 0.4449601014029326, 'eval/loss': 1.916933888187347, 'eval/precision_macro': 0.47675438596491226, 'eval/precision_micro': 0.47368421052631576, 'eval/precision_weighted': 0.4772853185595567, 'eval/recall_macro': 0.4638888888888889, 'eval/recall_micro': 0.47368421052631576, 'eval/recall_weighted': 0.47368421052631576, 'split': 10, 'test/accuracy': 0.380952380952381, 'test/f1_macro': 0.34058758006126433, 'test/f1_micro': 0.380952380952381, 'test/f1_weighted': 0.3999151317447056, 'test/loss': 5.57634261599133, 'test/precision_macro': 0.3655555555555556, 'test/precision_micro': 0.380952380952381, 'test/precision_weighted': 0.5182539682539682, 'test/recall_macro': 0.39742063492063495, 'test/recall_micro': 0.380952380952381, 'test/recall_weighted': 0.380952380952381}","{'n_neighbours': 7, 'trial.number': 3}",fanciful-fire-624,KNeighbours,"['TfIdf', 'preprocessed']"
29,"{'_runtime': 3.606899499893189, '_step': 20, '_timestamp': 1733918517.9983635, '_wandb': {'runtime': 2}, 'eval/accuracy': 0.4047619047619048, 'eval/f1_macro': 0.3529520125264806, 'eval/f1_micro': 0.4047619047619048, 'eval/f1_weighted': 0.35749373895270553, 'eval/loss': 1.215298346181371, 'eval/precision_macro': 0.8263888888888888, 'eval/precision_micro': 0.4047619047619048, 'eval/precision_weighted': 0.8181216931216932, 'eval/recall_macro': 0.3931818181818182, 'eval/recall_micro': 0.4047619047619048, 'eval/recall_weighted': 0.4047619047619048, 'split': 10, 'test/accuracy': 0.30158730158730157, 'test/f1_macro': 0.1813018875717649, 'test/f1_micro': 0.30158730158730157, 'test/f1_weighted': 0.1789334901556619, 'test/loss': 3.5438794556368447, 'test/precision_macro': 0.21203703703703705, 'test/precision_micro': 0.30158730158730157, 'test/precision_weighted': 0.2098177542621987, 'test/recall_macro': 0.29086538461538464, 'test/recall_micro': 0.30158730158730157, 'test/recall_weighted': 0.30158730158730157}","{'dt_criterion': 'gini', 'dt_max_depth': 4, 'trial.number': 5, 'dt_min_samples_leaf': 8}",likely-star-625,DecisionTree,"['BoW', 'preprocessed']"
30,"{'_runtime': 2.557884931564331, '_step': 20, '_timestamp': 1733918520.7261229, '_wandb': {'runtime': 2}, 'eval/accuracy': 0.6904761904761905, 'eval/f1_macro': 0.6453804347826086, 'eval/f1_micro': 0.6904761904761905, 'eval/f1_weighted': 0.653295376121463, 'eval/loss': 1.0106764341057175, 'eval/precision_macro': 0.8125, 'eval/precision_micro': 0.6904761904761905, 'eval/precision_weighted': 0.8075396825396827, 'eval/recall_macro': 0.675, 'eval/recall_micro': 0.6904761904761905, 'eval/recall_weighted': 0.6904761904761905, 'split': 10, 'test/accuracy': 0.2857142857142857, 'test/f1_macro': 0.27327846572032616, 'test/f1_micro': 0.2857142857142857, 'test/f1_weighted': 0.27202782451951885, 'test/loss': 1.3887452710111117, 'test/precision_macro': 0.3237179487179487, 'test/precision_micro': 0.2857142857142857, 'test/precision_weighted': 0.37293447293447296, 'test/recall_macro': 0.3445827048768225, 'test/recall_micro': 0.2857142857142857, 'test/recall_weighted': 0.2857142857142857}","{'rf_max_depth': 10, 'trial.number': 0}",fluent-jazz-626,RandomForest,"['BoW', 'preprocessed']"
31,"{'_runtime': 3.486106634140014, '_step': 20, '_timestamp': 1733918523.5242035, '_wandb': {'runtime': 2}, 'eval/accuracy': 0.8, 'eval/f1_macro': 0.7776489533011273, 'eval/f1_micro': 0.8, 'eval/f1_weighted': 0.7816239040973341, 'eval/loss': 0.6950523569199786, 'eval/precision_macro': 0.8526785714285714, 'eval/precision_micro': 0.8, 'eval/precision_weighted': 0.8559523809523809, 'eval/recall_macro': 0.7973484848484848, 'eval/recall_micro': 0.8, 'eval/recall_weighted': 0.8, 'split': 10, 'test/accuracy': 0.31746031746031744, 'test/f1_macro': 0.3172675026123302, 'test/f1_micro': 0.31746031746031744, 'test/f1_weighted': 0.327121792639034, 'test/loss': 4.977960379464737, 'test/precision_macro': 0.35381944444444446, 'test/precision_micro': 0.31746031746031744, 'test/precision_weighted': 0.38190035273368605, 'test/recall_macro': 0.32020308123249297, 'test/recall_micro': 0.31746031746031744, 'test/recall_weighted': 0.31746031746031744}","{'smoothing': 0.7549994823624835, 'trial.number': 3}",dandy-totem-627,Bernolli,"['TfIdf', 'preprocessed']"
32,"{'_runtime': 3.6377615928649902, '_step': 20, '_timestamp': 1733918524.9286475, '_wandb': {'runtime': 2}, 'eval/accuracy': 0.5789473684210527, 'eval/f1_macro': 0.5423076923076924, 'eval/f1_micro': 0.5789473684210527, 'eval/f1_weighted': 0.5445344129554656, 'eval/loss': 5.217557781760554, 'eval/precision_macro': 0.58125, 'eval/precision_micro': 0.5789473684210527, 'eval/precision_weighted': 0.5828947368421052, 'eval/recall_macro': 0.575, 'eval/recall_micro': 0.5789473684210527, 'eval/recall_weighted': 0.5789473684210527, 'split': 10, 'test/accuracy': 0.4603174603174603, 'test/f1_macro': 0.3964346349745331, 'test/f1_micro': 0.4603174603174603, 'test/f1_weighted': 0.49731856523028, 'test/loss': 11.876732428520125, 'test/precision_macro': 0.4196428571428571, 'test/precision_micro': 0.4603174603174603, 'test/precision_weighted': 0.6082766439909296, 'test/recall_macro': 0.4321428571428571, 'test/recall_micro': 0.4603174603174603, 'test/recall_weighted': 0.4603174603174603}","{'n_neighbours': 3, 'trial.number': 4}",super-capybara-628,KNeighbours,"['TfIdf', 'preprocessed']"
33,"{'_runtime': 3.590670108795166, '_step': 20, '_timestamp': 1733918526.301146, '_wandb': {'runtime': 2}, 'eval/accuracy': 0.42857142857142855, 'eval/f1_macro': 0.4188220316269097, 'eval/f1_micro': 0.42857142857142855, 'eval/f1_weighted': 0.4209869688963766, 'eval/loss': 1.2116381281493602, 'eval/precision_macro': 0.689247311827957, 'eval/precision_micro': 0.42857142857142855, 'eval/precision_weighted': 0.6992831541218637, 'eval/recall_macro': 0.43409090909090914, 'eval/recall_micro': 0.42857142857142855, 'eval/recall_weighted': 0.42857142857142855, 'split': 10, 'test/accuracy': 0.2857142857142857, 'test/f1_macro': 0.14585012087026591, 'test/f1_micro': 0.2857142857142857, 'test/f1_weighted': 0.2146246626504483, 'test/loss': 6.393429585905263, 'test/precision_macro': 0.14042553191489365, 'test/precision_micro': 0.2857142857142857, 'test/precision_weighted': 0.18736913204998315, 'test/recall_macro': 0.1842948717948718, 'test/recall_micro': 0.2857142857142857, 'test/recall_weighted': 0.2857142857142857}","{'dt_criterion': 'gini', 'dt_max_depth': 7, 'trial.number': 6, 'dt_min_samples_leaf': 6}",tough-moon-629,DecisionTree,"['BoW', 'preprocessed']"
34,"{'_runtime': 3.4465107917785645, '_step': 20, '_timestamp': 1733918530.7846007, '_wandb': {'runtime': 2}, 'eval/accuracy': 0.7619047619047619, 'eval/f1_macro': 0.7646388699020278, 'eval/f1_micro': 0.7619047619047619, 'eval/f1_weighted': 0.7680131063589709, 'eval/loss': 0.8210216055778154, 'eval/precision_macro': 0.7744949494949496, 'eval/precision_micro': 0.7619047619047619, 'eval/precision_weighted': 0.7783068783068783, 'eval/recall_macro': 0.759090909090909, 'eval/recall_micro': 0.7619047619047619, 'eval/recall_weighted': 0.7619047619047619, 'split': 10, 'test/accuracy': 0.4126984126984127, 'test/f1_macro': 0.345734126984127, 'test/f1_micro': 0.4126984126984127, 'test/f1_weighted': 0.4084467120181406, 'test/loss': 1.3927992455765317, 'test/precision_macro': 0.35041201488569906, 'test/precision_micro': 0.4126984126984127, 'test/precision_weighted': 0.41725525936052255, 'test/recall_macro': 0.35476370035193566, 'test/recall_micro': 0.4126984126984127, 'test/recall_weighted': 0.4126984126984127}","{'rf_max_depth': 17, 'trial.number': 1}",bright-lion-630,RandomForest,"['BoW', 'preprocessed']"
35,"{'_runtime': 3.3620431423187256, '_step': 20, '_timestamp': 1733918531.7765112, '_wandb': {'runtime': 2}, 'eval/accuracy': 0.8666666666666667, 'eval/f1_macro': 0.8469188963210703, 'eval/f1_micro': 0.8666666666666667, 'eval/f1_weighted': 0.8494318097361574, 'eval/loss': 0.5859455665742119, 'eval/precision_macro': 0.8932692307692307, 'eval/precision_micro': 0.8666666666666667, 'eval/precision_weighted': 0.8939316239316238, 'eval/recall_macro': 0.8636363636363636, 'eval/recall_micro': 0.8666666666666667, 'eval/recall_weighted': 0.8666666666666667, 'split': 10, 'test/accuracy': 0.3333333333333333, 'test/f1_macro': 0.3264534126603092, 'test/f1_micro': 0.3333333333333333, 'test/f1_weighted': 0.33701263586321056, 'test/loss': 7.142928870067167, 'test/precision_macro': 0.3289828431372549, 'test/precision_micro': 0.3333333333333333, 'test/precision_weighted': 0.3440126050420168, 'test/recall_macro': 0.3273459383753501, 'test/recall_micro': 0.3333333333333333, 'test/recall_weighted': 0.3333333333333333}","{'smoothing': 0.17105543526068967, 'trial.number': 4}",kind-wood-631,Bernolli,"['TfIdf', 'preprocessed']"
36,"{'_runtime': 3.544687271118164, '_step': 20, '_timestamp': 1733918534.6216393, '_wandb': {'runtime': 2}, 'eval/accuracy': 0.380952380952381, 'eval/f1_macro': 0.3108974358974359, 'eval/f1_micro': 0.380952380952381, 'eval/f1_weighted': 0.3119658119658119, 'eval/loss': 1.9708512369815765, 'eval/precision_macro': 0.36896551724137927, 'eval/precision_micro': 0.380952380952381, 'eval/precision_weighted': 0.3680623973727422, 'eval/recall_macro': 0.3840909090909091, 'eval/recall_micro': 0.380952380952381, 'eval/recall_weighted': 0.380952380952381, 'split': 10, 'test/accuracy': 0.3492063492063492, 'test/f1_macro': 0.23988123848433868, 'test/f1_micro': 0.3492063492063492, 'test/f1_weighted': 0.2848369019962387, 'test/loss': 4.116724450242434, 'test/precision_macro': 0.3249113475177305, 'test/precision_micro': 0.3492063492063492, 'test/precision_weighted': 0.356467409658899, 'test/recall_macro': 0.27111613876319757, 'test/recall_micro': 0.3492063492063492, 'test/recall_weighted': 0.3492063492063492}","{'dt_criterion': 'entropy', 'dt_max_depth': 6, 'trial.number': 7, 'dt_min_samples_leaf': 9}",dazzling-puddle-632,DecisionTree,"['BoW', 'preprocessed']"
37,"{'_runtime': 3.690229654312134, '_step': 20, '_timestamp': 1733918535.0967443, '_wandb': {'runtime': 2}, 'eval/accuracy': 0.42105263157894735, 'eval/f1_macro': 0.37795481258978714, 'eval/f1_micro': 0.42105263157894735, 'eval/f1_weighted': 0.3816528391633387, 'eval/loss': 1.9392053872632744, 'eval/precision_macro': 0.44047619047619047, 'eval/precision_micro': 0.42105263157894735, 'eval/precision_weighted': 0.4373433583959899, 'eval/recall_macro': 0.4111111111111111, 'eval/recall_micro': 0.42105263157894735, 'eval/recall_weighted': 0.42105263157894735, 'split': 10, 'test/accuracy': 0.42857142857142855, 'test/f1_macro': 0.3871183640920483, 'test/f1_micro': 0.42857142857142855, 'test/f1_weighted': 0.451840278907948, 'test/loss': 4.999193196545321, 'test/precision_macro': 0.40896739130434784, 'test/precision_micro': 0.42857142857142855, 'test/precision_weighted': 0.5572808833678399, 'test/recall_macro': 0.4363095238095238, 'test/recall_micro': 0.42857142857142855, 'test/recall_weighted': 0.42857142857142855}","{'n_neighbours': 8, 'trial.number': 5}",misty-mountain-633,KNeighbours,"['TfIdf', 'preprocessed']"
38,"{'_runtime': 2379.46411395073, '_step': 20, '_timestamp': 1733920913.975865, '_wandb': {'runtime': 2379}, 'eval/accuracy': 0.4, 'eval/f1_macro': 0.3947971533110852, 'eval/f1_micro': 0.4, 'eval/f1_weighted': 0.3954514926651149, 'eval/loss': 1.3441818138442905, 'eval/precision_macro': 0.4333333333333333, 'eval/precision_micro': 0.4, 'eval/precision_weighted': 0.43111111111111106, 'eval/recall_macro': 0.39583333333333337, 'eval/recall_micro': 0.4, 'eval/recall_weighted': 0.4, 'split': 10, 'test/accuracy': 0.23809523809523808, 'test/f1_macro': 0.2465412206158261, 'test/f1_micro': 0.23809523809523808, 'test/f1_weighted': 0.24551528178500917, 'test/loss': 1.4060486130242988, 'test/precision_macro': 0.3150814702538841, 'test/precision_micro': 0.23809523809523808, 'test/precision_weighted': 0.3375677415086282, 'test/recall_macro': 0.2574561403508772, 'test/recall_micro': 0.23809523809523808, 'test/recall_weighted': 0.23809523809523808}",{'trial.number': 0},iconic-firebrand-634,LogisticRegression,"['pre-trained:microsoft/codebert-base', 'preprocessed']"
39,"{'_runtime': 3.6206960678100586, '_step': 20, '_timestamp': 1733918540.959104, '_wandb': {'runtime': 2}, 'eval/accuracy': 0.7619047619047619, 'eval/f1_macro': 0.7667874396135265, 'eval/f1_micro': 0.7619047619047619, 'eval/f1_weighted': 0.7676443524269613, 'eval/loss': 0.9282051466340546, 'eval/precision_macro': 0.7873931623931624, 'eval/precision_micro': 0.7619047619047619, 'eval/precision_weighted': 0.7882580382580383, 'eval/recall_macro': 0.7613636363636365, 'eval/recall_micro': 0.7619047619047619, 'eval/recall_weighted': 0.7619047619047619, 'split': 10, 'test/accuracy': 0.3968253968253968, 'test/f1_macro': 0.30591813321211336, 'test/f1_micro': 0.3968253968253968, 'test/f1_weighted': 0.38739202126435063, 'test/loss': 1.360183212221713, 'test/precision_macro': 0.310639880952381, 'test/precision_micro': 0.3968253968253968, 'test/precision_weighted': 0.3870228647014361, 'test/recall_macro': 0.30857214680744094, 'test/recall_micro': 0.3968253968253968, 'test/recall_weighted': 0.3968253968253968}","{'rf_max_depth': 12, 'trial.number': 2}",eager-puddle-635,RandomForest,"['BoW', 'preprocessed']"
40,"{'_runtime': 3.4450876712799072, '_step': 20, '_timestamp': 1733918543.6114516, '_wandb': {'runtime': 2}, 'eval/accuracy': 0.35714285714285715, 'eval/f1_macro': 0.2826994434137291, 'eval/f1_micro': 0.35714285714285715, 'eval/f1_weighted': 0.28389580940601344, 'eval/loss': 1.26659904106596, 'eval/precision_macro': 0.8223684210526316, 'eval/precision_micro': 0.35714285714285715, 'eval/precision_weighted': 0.8139097744360901, 'eval/recall_macro': 0.3477272727272727, 'eval/recall_micro': 0.35714285714285715, 'eval/recall_weighted': 0.35714285714285715, 'split': 10, 'test/accuracy': 0.30158730158730157, 'test/f1_macro': 0.1813018875717649, 'test/f1_micro': 0.30158730158730157, 'test/f1_weighted': 0.1789334901556619, 'test/loss': 3.561453460155548, 'test/precision_macro': 0.21203703703703705, 'test/precision_micro': 0.30158730158730157, 'test/precision_weighted': 0.2098177542621987, 'test/recall_macro': 0.29086538461538464, 'test/recall_micro': 0.30158730158730157, 'test/recall_weighted': 0.30158730158730157}","{'dt_criterion': 'gini', 'dt_max_depth': 3, 'trial.number': 8, 'dt_min_samples_leaf': 11}",magic-sun-636,DecisionTree,"['BoW', 'preprocessed']"
